SD,20,26,01,27,12,54,18,   22.00,   21.11, 1020.02,   -58.3,   36.72
SD,20,26,01,27,13,04,18,   22.25,   21.19, 1019.87,   -57.1,   36.89
SD,20,26,01,27,13,16,17,   22.25,   21.31, 1019.72,   -55.8,   37.10
SD,20,26,01,27,13,26,17,   22.25,   21.46, 1019.58,   -54.6,   36.97
SD,20,26,01,27,13,36,17,   22.25,   21.52, 1019.32,   -52.5,   36.97
SD,20,26,01,27,13,46,17,   22.25,   21.55, 1019.19,   -51.4,   36.97
SD,20,26,01,27,13,56,17,   22.25,   21.54, 1019.00,   -49.8,   37.06
SD,20,26,01,27,14,06,17,   22.50,   21.54, 1018.90,   -49.0,   37.13
SD,20,26,01,27,14,16,17,   22.25,   21.52, 1018.97,   -49.6,   37.86
SD,20,26,01,27,14,26,17,   22.50,   21.66, 1019.00,   -49.8,   37.95
SD,20,26,01,27,14,36,17,   22.25,   21.70, 1019.09,   -50.6,   38.24
SD,20,26,01,27,14,46,17,   22.50,   21.64, 1019.02,   -50.0,   37.92
SD,20,26,01,27,14,56,17,   22.50,   21.60, 1018.79,   -48.1,   37.70
SD,20,26,01,27,16,08,27,   22.75,   21.81, 1018.37,   -44.6,   37.77
SD,20,26,01,27,16,18,27,   22.75,   21.89, 1018.27,   -43.8,   37.68
SD,20,26,01,27,16,28,27,   22.75,   21.90, 1018.18,   -43.1,   37.67
SD,20,26,01,27,16,38,27,   22.75,   21.95, 1018.02,   -41.7,   37.65
SD,20,26,01,27,16,48,27,   22.75,   21.95, 1018.00,   -41.6,   37.40
SD,20,26,01,27,16,58,27,   23.00,   22.16, 1018.01,   -41.7,   38.04
SD,20,26,01,27,17,08,27,   23.00,   22.29, 1017.83,   -40.1,   38.11
SD,20,26,01,27,17,18,27,   23.00,   22.34, 1017.84,   -40.2,   38.07
SD,20,26,01,27,17,28,27,   23.00,   22.42, 1017.78,   -39.7,   38.12
SD,20,26,01,27,17,38,27,   23.25,   22.44, 1017.65,   -38.6,   38.03
